id,gender,age,education,work_experience,H_self,E_self,A_self,C_self,g_level,H_self_centered,E_self_centered,A_self_centered,C_self_centered,self_mean,self_std,self_max,self_min,self_range,H_minus_E,H_minus_A,H_minus_C,E_minus_A,E_minus_C,A_minus_C
60fcd954f5ff1656599b53c9,1,37.0,3,15.0,3.75,3.75,3.5,4.5,1,0.375,0.375,0.25,0.75,0.4375,0.21650635094610965,0.75,0.25,0.5,0.0,0.125,-0.375,0.125,-0.375,-0.5
5d5dcbce56779f001a62245e,1,41.1,5,11.0,2.9375,3.4375,3.5625,4.3125,2,-0.03125,0.21875,0.28125,0.65625,0.28125,0.284128785353872,0.65625,-0.03125,0.6875,-0.25,-0.3125,-0.6875,-0.0625,-0.4375,-0.375
60144cac1e8f203e861fc5f6,1,30.2,5,7.0,2.6875,3.25,2.75,4.0625,2,-0.15625,0.125,-0.125,0.53125,0.09375,0.3176656392078522,0.53125,-0.15625,0.6875,-0.28125,-0.03125,-0.6875,0.25,-0.40625,-0.65625
63acc88bf5fff841db211031,2,48.9,3,32.3,4.0,3.0,2.9375,3.875,3,0.5,0.0,-0.03125,0.4375,0.2265625,0.2811052868440341,0.5,-0.03125,0.53125,0.5,0.53125,0.0625,0.03125,-0.4375,-0.46875
6105619fd55674bb2c2f0f74,2,25.6,2,6.6,2.625,3.4375,3.125,3.25,1,-0.1875,0.21875,0.0625,0.125,0.0546875,0.17375861789179456,0.21875,-0.1875,0.40625,-0.40625,-0.25,-0.3125,0.15625,0.09375,-0.0625
5efb31fa8cd32f04bf048643,2,36.5,3,17.3,4.9375,4.25,2.4375,3.5625,3,0.96875,0.625,-0.28125,0.28125,0.3984375,0.5330087309713291,0.96875,-0.28125,1.25,0.34375,1.25,0.6875,0.90625,0.34375,-0.5625
5a8d8079190420000156435d,1,38.1,4,16.0,3.75,2.5,3.375,4.6875,3,0.375,-0.25,0.1875,0.84375,0.2890625,0.453125,0.84375,-0.25,1.09375,0.625,0.1875,-0.46875,-0.4375,-1.09375,-0.65625
610cd0b96470d70ab18955fa,2,22.0,2,1.0,4.6875,4.0625,4.125,3.9375,3,0.84375,0.53125,0.5625,0.46875,0.6015625,0.1660960283239789,0.84375,0.46875,0.375,0.3125,0.28125,0.375,-0.03125,0.0625,0.09375
62b0ff84054c6ca32f481c65,2,44.0,2,22.0,4.9375,2.0,4.0,4.1875,1,0.96875,-0.5,0.5,0.59375,0.390625,0.6273393718713979,0.96875,-0.5,1.46875,1.46875,0.46875,0.375,-1.0,-1.09375,-0.09375
63926f15456eea88b2469f91,1,36.8,1,21.1,3.1875,2.75,3.375,3.6875,1,0.09375,-0.125,0.1875,0.34375,0.125,0.19598841377319562,0.34375,-0.125,0.46875,0.21875,-0.09375,-0.25,-0.3125,-0.46875,-0.15625
60d88604c5043e278f740608,1,46.2,4,25.0,4.0,2.5625,2.3125,4.3125,3,0.5,-0.21875,-0.34375,0.65625,0.1484375,0.502840240326554,0.65625,-0.34375,1.0,0.71875,0.84375,-0.15625,0.125,-0.875,-1.0
5fe3b66ad42dc508212bb4bd,1,22.5,3,3.0,2.6875,2.8125,3.083333333,3.1875,1,-0.15625,-0.09375,0.04166666650000006,0.09375,-0.028645833374999985,0.11611196251639933,0.09375,-0.15625,0.25,-0.0625,-0.19791666650000006,-0.25,-0.13541666650000006,-0.1875,-0.05208333349999994
62bd1d1283b326cde10cf27a,1,60.7,5,38.8,4.1875,2.3125,3.8125,4.25,3,0.59375,-0.34375,0.40625,0.625,0.3203125,0.453125,0.625,-0.34375,0.96875,0.9375,0.1875,-0.03125,-0.75,-0.96875,-0.21875
628dec55823f672331c68577,1,23.8,3,7.0,4.3125,2.75,4.4375,4.3125,3,0.65625,-0.125,0.71875,0.65625,0.4765625,0.40212246139495034,0.71875,-0.125,0.84375,0.78125,-0.0625,0.0,-0.84375,-0.78125,0.0625
63b6e6ab530c4fe8e28adbe6,2,21.8,3,6.0,2.5,4.375,1.9375,3.0,2,-0.25,0.6875,-0.53125,0.0,-0.0234375,0.5212758536753836,0.6875,-0.53125,1.21875,-0.9375,0.28125,-0.25,1.21875,0.6875,-0.53125
6109ced9183e69e8ba12c15f,2,19.0,3,3.0,3.875,3.75,3.6875,4.0,2,0.4375,0.375,0.34375,0.5,0.4140625,0.06929236820651079,0.5,0.34375,0.15625,0.0625,0.09375,-0.0625,0.03125,-0.125,-0.15625
6004fb013a8d786ca7d9afc3,2,34.6,5,13.1,3.125,4.5625,1.875,3.0625,1,0.0625,0.78125,-0.5625,0.03125,0.078125,0.5499171339089797,0.78125,-0.5625,1.34375,-0.71875,0.625,0.03125,1.34375,0.75,-0.59375
615b39c56d4a42f215089b8a,1,30.1,4,8.8,4.5,1.875,4.0,4.25,2,0.75,-0.5625,0.5,0.625,0.328125,0.6024580725383856,0.75,-0.5625,1.3125,1.3125,0.25,0.125,-1.0625,-1.1875,-0.125
6344590912e9b0ebb41d518c,1,56.0,4,37.4,3.5,3.0,3.375,3.75,2,0.25,0.0,0.1875,0.375,0.203125,0.15625,0.375,0.0,0.375,0.25,0.0625,-0.125,-0.1875,-0.375,-0.1875
60d2988d4612ecd49bc76539,2,25.9,4,3.5,3.4375,4.5625,3.0,3.0625,3,0.21875,0.78125,0.0,0.03125,0.2578125,0.3620821945705146,0.78125,0.0,0.78125,-0.5625,0.21875,0.1875,0.78125,0.75,-0.03125
63b6c0f765c8dd35c3e6c36a,1,21.0,3,2.0,3.4375,3.0625,3.25,4.1875,3,0.21875,0.03125,0.125,0.59375,0.2421875,0.24655834121967968,0.59375,0.03125,0.5625,0.1875,0.09375,-0.375,-0.09375,-0.5625,-0.46875
5a57cb50acc75b00017a2b01,2,38.1,5,14.8,3.625,3.75,3.375,3.9375,3,0.3125,0.375,0.1875,0.46875,0.3359375,0.11796616305110547,0.46875,0.1875,0.28125,-0.0625,0.125,-0.15625,0.1875,-0.09375,-0.28125
616604bed27acb2f4e2841a9,1,24.4,3,7.4,2.875,3.9375,2.125,3.875,2,-0.0625,0.46875,-0.4375,0.4375,0.1015625,0.43404513854168053,0.46875,-0.4375,0.90625,-0.53125,0.375,-0.5,0.90625,0.03125,-0.875
634865f77fe29563ec6f621c,1,30.1,5,8.0,3.75,2.6875,3.75,4.0625,2,0.375,-0.15625,0.375,0.53125,0.28125,0.30082352246236777,0.53125,-0.15625,0.6875,0.53125,0.0,-0.15625,-0.53125,-0.6875,-0.15625
5a348ea750833c0001ee9550,2,35.0,4,17.9,3.0,3.6875,3.125,3.9375,2,0.0,0.34375,0.0625,0.46875,0.21875,0.22389776312713205,0.46875,0.0,0.46875,-0.34375,-0.0625,-0.46875,0.28125,-0.125,-0.40625
62926f5a375553f13d68bc92,1,59.7,4,37.5,3.3125,2.5,4.0,4.25,2,0.15625,-0.25,0.5,0.625,0.2578125,0.3922881262010531,0.625,-0.25,0.875,0.40625,-0.34375,-0.46875,-0.75,-0.875,-0.125
6272ab12b3d9c61d2271db8d,1,40.0,3,15.0,2.9375,4.125,3.0625,2.1875,2,-0.03125,0.5625,0.03125,-0.40625,0.0390625,0.39887129163637064,0.5625,-0.40625,0.96875,-0.59375,-0.0625,0.375,0.53125,0.96875,0.4375
57e7bb4e73e67300012b8e2a,2,54.0,3,30.0,3.875,3.583333333,3.25,3.5625,3,0.4375,0.29166666650000006,0.125,0.28125,0.283854166625,0.12768386116463473,0.4375,0.125,0.3125,0.14583333349999994,0.3125,0.15625,0.16666666650000006,0.01041666650000006,-0.15625
63bbc8ba5520732c211a6ae8,2,48.0,3,24.0,4.6875,2.6875,3.875,4.1875,2,0.84375,-0.15625,0.4375,0.59375,0.4296875,0.4249502115444428,0.84375,-0.15625,1.0,1.0,0.40625,0.25,-0.59375,-0.75,-0.15625
5f99a9a8a1558603b27e39e5,1,57.0,3,39.0,5.0,2.3125,4.375,4.5625,2,1.0,-0.34375,0.6875,0.78125,0.53125,0.597847702178406,1.0,-0.34375,1.34375,1.34375,0.3125,0.21875,-1.03125,-1.125,-0.09375
5fed41e3e14422f5e308c6e5,1,44.5,5,25.0,3.8125,4.0,2.5,4.0,3,0.40625,0.5,-0.25,0.5,0.2890625,0.3620821945705146,0.5,-0.25,0.75,-0.09375,0.65625,-0.09375,0.75,0.0,-0.75
5f5155aba90f9b3760f2f4bc,1,40.2,5,18.0,3.5625,3.3125,3.4375,3.0625,3,0.28125,0.15625,0.21875,0.03125,0.171875,0.10673907047874581,0.28125,0.03125,0.25,0.125,0.0625,0.25,-0.0625,0.125,0.1875
5f4b01e7e534bc10f5b6388d,3,24.9,3,6.0,4.1875,2.6875,4.0625,4.375,3,0.59375,-0.15625,0.53125,0.6875,0.4140625,0.38559258372665833,0.6875,-0.15625,0.84375,0.75,0.0625,-0.09375,-0.6875,-0.84375,-0.15625
59aba109d4ef6600011211c9,2,49.1,3,23.9,2.9375,3.75,3.0625,3.8125,1,-0.03125,0.375,0.03125,0.40625,0.1953125,0.2273245087791166,0.40625,-0.03125,0.4375,-0.40625,-0.0625,-0.4375,0.34375,-0.03125,-0.375
62ffd71667a933f2d8bb4ab0,1,23.0,4,4.0,2.9375,2.4375,2.875,4.25,3,-0.03125,-0.28125,-0.0625,0.625,0.0625,0.3911454865733039,0.625,-0.28125,0.90625,0.25,0.03125,-0.65625,-0.21875,-0.90625,-0.6875
639aa4b8f52bdf60b603c9b1,2,65.7,4,21.2,4.4375,2.3125,3.1875,3.625,3,0.71875,-0.34375,0.09375,0.3125,0.1953125,0.4429533635628774,0.71875,-0.34375,1.0625,1.0625,0.625,0.40625,-0.4375,-0.65625,-0.21875
6101caab1315f0a3159be863,2,28.7,4,7.0,3.9375,3.875,3.0625,2.8125,2,0.46875,0.4375,0.03125,-0.09375,0.2109375,0.2845580912426612,0.46875,-0.09375,0.5625,0.03125,0.4375,0.5625,0.40625,0.53125,0.125
60d7416aaa24206365b46806,2,22.0,4,6.4,3.9375,3.9375,1.8125,3.8125,2,0.46875,0.46875,-0.59375,0.40625,0.1875,0.5216660010645381,0.46875,-0.59375,1.0625,0.0,1.0625,0.0625,1.0625,0.0625,-1.0
62ac7d0d794fad54e6cf7d84,1,31.9,3,8.0,4.1875,4.4375,2.6875,3.0625,2,0.59375,0.71875,-0.15625,0.03125,0.296875,0.4250459533979826,0.71875,-0.15625,0.875,-0.125,0.75,0.5625,0.875,0.6875,-0.1875
62f0f422c25e8ccbcb742154,1,47.0,2,29.7,4.875,2.8125,3.0625,4.9375,1,0.9375,-0.09375,0.03125,0.96875,0.4609375,0.5707582447572118,0.96875,-0.09375,1.0625,1.03125,0.90625,-0.03125,-0.125,-1.0625,-0.9375
631fc3e54c3c0515402fdd17,1,18.5,1,0.0,3.75,3.375,3.5,3.75,3,0.375,0.1875,0.25,0.375,0.296875,0.09375,0.375,0.1875,0.1875,0.1875,0.125,0.0,-0.0625,-0.1875,-0.125
5733464fbc6923000fcd2de1,2,52.2,5,32.7,4.0625,1.5625,3.875,4.0,3,0.53125,-0.71875,0.4375,0.5,0.1875,0.6054225452800163,0.53125,-0.71875,1.25,1.25,0.09375,0.03125,-1.15625,-1.21875,-0.0625
62976e7114308ee7c69d10ae,1,40.2,6,15.4,3.625,2.0,3.125,4.0,3,0.3125,-0.5,0.0625,0.5,0.09375,0.4345136169711294,0.5,-0.5,1.0,0.8125,0.25,-0.1875,-0.5625,-1.0,-0.4375
5fb96b9798cd084465b0bf36,1,52.3,3,34.3,3.8125,1.5625,2.75,3.9375,1,0.40625,-0.71875,-0.125,0.46875,0.0078125,0.5527953349040372,0.46875,-0.71875,1.1875,1.125,0.53125,-0.0625,-0.59375,-1.1875,-0.59375
616f0b4cde85d60d1d2cb938,1,22.8,3,4.2,2.25,1.8125,3.0625,3.875,3,-0.375,-0.59375,0.03125,0.4375,-0.125,0.4557217261297366,0.4375,-0.59375,1.03125,0.21875,-0.40625,-0.8125,-0.625,-1.03125,-0.40625
638f9e7c0efdd9badb8b0353,2,54.7,5,30.6,3.8125,3.5,2.75,3.6875,2,0.40625,0.25,-0.125,0.34375,0.21875,0.23799290955824715,0.40625,-0.125,0.53125,0.15625,0.53125,0.0625,0.375,-0.09375,-0.46875
5f16c677bc5f86028f33fc62,2,21.0,3,2.0,2.375,2.875,2.875,4.25,2,-0.3125,-0.0625,-0.0625,0.625,0.046875,0.40303212754485634,0.625,-0.3125,0.9375,-0.25,-0.25,-0.9375,0.0,-0.6875,-0.6875
63d13dbf2d8a41f897c4d8fd,1,28.0,3,8.6,3.875,2.375,4.0625,4.3125,1,0.4375,-0.3125,0.53125,0.65625,0.328125,0.4363825013677794,0.65625,-0.3125,0.96875,0.75,-0.09375,-0.21875,-0.84375,-0.96875,-0.125
5563b68afdf99b672cca50d3,1,44.0,3,12.0,4.6875,2.0,4.5625,4.375,3,0.84375,-0.5,0.78125,0.6875,0.453125,0.6386529606653888,0.84375,-0.5,1.34375,1.34375,0.0625,0.15625,-1.28125,-1.1875,0.09375
5f6be7056ec0431594b8b325,1,26.5,5,6.0,4.4375,4.0,4.25,4.375,2,0.71875,0.5,0.625,0.6875,0.6328125,0.09674049802607662,0.71875,0.5,0.21875,0.21875,0.09375,0.03125,-0.125,-0.1875,-0.0625
62e2f07641ec065b97e4fcd3,1,47.5,3,28.6,4.0,2.6875,3.875,3.6875,2,0.5,-0.15625,0.4375,0.34375,0.28125,0.29865148305898853,0.5,-0.15625,0.65625,0.65625,0.0625,0.15625,-0.59375,-0.5,0.09375
60f838095603e27ca51820a7,1,65.1,4,42.0,3.0625,2.0625,3.5625,3.875,2,0.03125,-0.46875,0.28125,0.4375,0.0703125,0.3964154163143339,0.4375,-0.46875,0.90625,0.5,-0.25,-0.40625,-0.75,-0.90625,-0.15625
5fb2041681fe9376804e1249,2,40.5,4,18.5,4.25,4.125,2.4375,4.3125,2,0.625,0.5625,-0.28125,0.65625,0.390625,0.4496092053105675,0.65625,-0.28125,0.9375,0.0625,0.90625,-0.03125,0.84375,-0.09375,-0.9375
5ee8f9a309471c0d46a6d247,2,34.8,4,11.0,3.625,3.375,3.5625,4.3125,3,0.3125,0.1875,0.28125,0.65625,0.359375,0.2049199538844375,0.65625,0.1875,0.46875,0.125,0.03125,-0.34375,-0.09375,-0.46875,-0.375
615102c62504c240ac52cb00,2,30.1,4,12.1,4.3125,3.625,2.875,3.8125,3,0.65625,0.3125,-0.0625,0.40625,0.328125,0.2981060004427955,0.65625,-0.0625,0.71875,0.34375,0.71875,0.25,0.375,-0.09375,-0.46875
60c12fe6ca8c4aa6d0185190,1,38.6,4,16.0,2.8125,2.625,3.375,2.9375,3,-0.09375,-0.1875,0.1875,-0.03125,-0.03125,0.15934435979977452,0.1875,-0.1875,0.375,0.09375,-0.28125,-0.0625,-0.375,-0.15625,0.21875
610508c09d61c098f072605b,2,25.1,3,1.1,3.4375,3.75,3.1875,4.125,1,0.21875,0.375,0.09375,0.5625,0.3125,0.20252314682524564,0.5625,0.09375,0.46875,-0.15625,0.125,-0.34375,0.28125,-0.1875,-0.46875
60885d559ca52f07dd234260,1,50.4,4,35.0,3.6875,2.625,1.25,3.9375,2,0.34375,-0.1875,-0.875,0.46875,-0.0625,0.6118406314828505,0.46875,-0.875,1.34375,0.53125,1.21875,-0.125,0.6875,-0.65625,-1.34375
611377497bdc630aedb0c1a7,2,22.0,3,1.0,2.6875,3.625,3.25,2.8125,2,-0.15625,0.3125,0.125,-0.09375,0.046875,0.21423920626253262,0.3125,-0.15625,0.46875,-0.46875,-0.28125,-0.0625,0.1875,0.40625,0.21875
62961bfdbe5f238d3225db72,2,42.0,3,15.6,4.5625,3.125,3.1875,4.625,1,0.78125,0.0625,0.09375,0.8125,0.4375,0.41536254244535176,0.8125,0.0625,0.75,0.71875,0.6875,-0.03125,-0.03125,-0.75,-0.71875
5dbc46b70338051eb7999760,2,45.1,4,26.6,3.125,3.5625,3.25,4.3125,2,0.0625,0.28125,0.125,0.65625,0.28125,0.2663898302613421,0.65625,0.0625,0.59375,-0.21875,-0.0625,-0.59375,0.15625,-0.375,-0.53125
5c91658e319e1200014f6f9b,1,37.5,4,20.2,2.6875,2.1875,3.8125,3.625,2,-0.15625,-0.40625,0.40625,0.3125,0.0390625,0.38559258372665833,0.40625,-0.40625,0.8125,0.25,-0.5625,-0.46875,-0.8125,-0.71875,0.09375
636150c1c5a922d6451c675c,2,39.2,3,22.0,4.4375,3.8125,3.3125,4.125,2,0.71875,0.40625,0.15625,0.5625,0.4609375,0.2398662279097803,0.71875,0.15625,0.5625,0.3125,0.5625,0.15625,0.25,-0.15625,-0.40625
5c25e498867f660001ae0ea6,2,42.0,3,27.0,3.875,2.375,4.125,4.875,1,0.4375,-0.3125,0.5625,0.9375,0.40625,0.5241560677253801,0.9375,-0.3125,1.25,0.75,-0.125,-0.5,-0.875,-1.25,-0.375
59f78f90a764fc000135f6e6,2,37.5,5,15.1,4.5,2.375,4.0,4.5625,3,0.75,-0.3125,0.5,0.78125,0.4296875,0.5105495150244163,0.78125,-0.3125,1.09375,1.0625,0.25,-0.03125,-0.8125,-1.09375,-0.28125
62acc0a0e293719010c1d3c7,1,22.5,4,4.5,3.25,2.9375,2.75,3.625,2,0.125,-0.03125,-0.125,0.3125,0.0703125,0.1915788974765575,0.3125,-0.125,0.4375,0.15625,0.25,-0.1875,0.09375,-0.34375,-0.4375
6122887748c825a688a6dd20,2,39.6,5,15.3,3.75,4.25,2.75,3.125,2,0.375,0.625,-0.125,0.0625,0.234375,0.3321920566479578,0.625,-0.125,0.75,-0.25,0.5,0.3125,0.75,0.5625,-0.1875
610ad21c0586bfb21376e859,2,31.0,3,10.9,4.0,2.9375,3.25,4.1875,3,0.5,-0.03125,0.125,0.59375,0.296875,0.2981060004427955,0.59375,-0.03125,0.625,0.53125,0.375,-0.09375,-0.15625,-0.625,-0.46875
5bbc18010cb04c00015025ce,2,34.7,3,16.0,4.0,3.5,3.5,4.3125,1,0.5,0.25,0.25,0.65625,0.4140625,0.19989417773328633,0.65625,0.25,0.40625,0.25,0.25,-0.15625,0.0,-0.40625,-0.40625
601387b4aa37e127b0544497,2,38.0,3,14.2,3.8125,3.875,2.75,4.5625,1,0.40625,0.4375,-0.125,0.78125,0.375,0.37413093741808273,0.78125,-0.125,0.90625,-0.03125,0.53125,-0.375,0.5625,-0.34375,-0.90625
5ec03a5e431c380a2dd46bb5,1,22.0,3,7.0,3.4375,3.8125,3.0625,3.5625,3,0.21875,0.40625,0.03125,0.28125,0.234375,0.15625,0.40625,0.03125,0.375,-0.1875,0.1875,-0.0625,0.375,0.125,-0.25
5f6e7d8a97c74a3d7500120e,2,41.0,4,15.0,3.625,3.625,2.625,4.375,1,0.3125,0.3125,-0.1875,0.6875,0.28125,0.3590351654086268,0.6875,-0.1875,0.875,0.0,0.5,-0.375,0.5,-0.375,-0.875
5ebd758a3d870d0725a23e07,3,25.1,3,2.0,3.4375,3.1875,2.75,4.1875,3,0.21875,0.09375,-0.125,0.59375,0.1953125,0.3012290362691928,0.59375,-0.125,0.71875,0.125,0.34375,-0.375,0.21875,-0.5,-0.71875
5f244e0d0d7f44018faa3938,2,35.0,3,19.2,3.625,2.75,2.75,3.875,3,0.3125,-0.125,-0.125,0.4375,0.125,0.29315098498896436,0.4375,-0.125,0.5625,0.4375,0.4375,-0.125,0.0,-0.5625,-0.5625
6335e35d7a38530d68fd75ca,1,20.9,3,14.9,3.875,3.1875,4.25,4.5625,1,0.4375,0.09375,0.625,0.78125,0.484375,0.29591401481962065,0.78125,0.09375,0.6875,0.34375,-0.1875,-0.34375,-0.53125,-0.6875,-0.15625
5fc2734dbe970b424ca019b4,2,33.2,4,6.5,3.5625,4.875,2.25,2.4375,3,0.28125,0.9375,-0.375,-0.28125,0.140625,0.6051536478449089,0.9375,-0.375,1.3125,-0.65625,0.65625,0.5625,1.3125,1.21875,-0.09375
607cb8d1644bc7d3d41dfbc6,2,39.5,5,20.9,3.8125,2.9375,3.1875,3.9375,3,0.40625,-0.03125,0.09375,0.46875,0.234375,0.2413881297136764,0.46875,-0.03125,0.5,0.4375,0.3125,-0.0625,-0.125,-0.5,-0.375
6234790e93ccbf5fc88ad4fe,2,52.4,4,19.1,4.1875,2.75,3.25,4.8125,2,0.59375,-0.125,0.125,0.90625,0.375,0.46280958107339715,0.90625,-0.125,1.03125,0.71875,0.46875,-0.3125,-0.25,-1.03125,-0.78125
59894fbbda239a0001fb8e16,2,62.1,4,42.6,3.75,3.4375,3.5625,3.5,1,0.375,0.21875,0.28125,0.25,0.28125,0.06750771560841522,0.375,0.21875,0.15625,0.15625,0.09375,0.125,-0.0625,-0.03125,0.03125
62728e9f272ecd43323af13b,1,42.8,2,25.0,3.75,3.9375,3.4375,4.125,1,0.375,0.46875,0.21875,0.5625,0.40625,0.14657549249448218,0.5625,0.21875,0.34375,-0.09375,0.15625,-0.1875,0.25,-0.09375,-0.34375
628d114b1acd87ea1b37874e,1,29.0,3,9.0,3.75,3.375,3.75,4.4375,1,0.375,0.1875,0.375,0.71875,0.4140625,0.22152260748059102,0.71875,0.1875,0.53125,0.1875,0.0,-0.34375,-0.1875,-0.53125,-0.34375
579a4c6a82f7f90001ee9d92,2,52.0,3,25.1,3.5625,3.4375,3.6875,3.9375,2,0.28125,0.21875,0.34375,0.46875,0.328125,0.10673907047874581,0.46875,0.21875,0.25,0.0625,-0.0625,-0.1875,-0.125,-0.25,-0.125
612d576fd75b6c46b4cefc6e,1,49.1,4,33.0,4.125,4.125,2.5625,4.6875,3,0.5625,0.5625,-0.21875,0.84375,0.4375,0.45714808869774354,0.84375,-0.21875,1.0625,0.0,0.78125,-0.28125,0.78125,-0.28125,-1.0625
5ff0fd368422b404716fc35b,2,21.4,3,3.5,3.6875,3.6875,2.375,4.125,1,0.34375,0.34375,-0.3125,0.5625,0.234375,0.3788861141556919,0.5625,-0.3125,0.875,0.0,0.65625,-0.21875,0.65625,-0.21875,-0.875
60ff2984c0a808c7d7cf8548,2,22.1,2,2.0,3.5,3.6875,3.4375,3.9375,1,0.25,0.34375,0.21875,0.46875,0.3203125,0.11231176381691575,0.46875,0.21875,0.25,-0.09375,0.03125,-0.21875,0.125,-0.125,-0.25
62ddf6403a786fffd41fae6b,1,22.5,3,0.0,3.0625,3.5,2.3125,3.0,1,0.03125,0.25,-0.34375,0.0,-0.015625,0.24540039561228638,0.25,-0.34375,0.59375,-0.21875,0.375,0.03125,0.59375,0.25,-0.34375
5ecaf0fa5c1f7f6599d959ff,1,48.3,2,33.0,3.6875,3.3125,3.125,3.8125,1,0.34375,0.15625,0.0625,0.40625,0.2421875,0.16010860571811872,0.40625,0.0625,0.34375,0.1875,0.28125,-0.0625,0.09375,-0.25,-0.34375
62a73647a057bfcf74a8d20a,1,27.7,5,9.8,3.875,2.5625,2.25,4.375,3,0.4375,-0.21875,-0.375,0.6875,0.1328125,0.5105495150244163,0.6875,-0.375,1.0625,0.65625,0.8125,-0.25,0.15625,-0.90625,-1.0625
627e71af3701230cdc757652,2,52.9,3,33.3,3.5,2.1875,2.9375,3.5,2,0.25,-0.40625,-0.03125,0.25,0.015625,0.31093357409581873,0.25,-0.40625,0.65625,0.65625,0.28125,0.0,-0.375,-0.65625,-0.28125
611729ddf39841cce093b0ff,2,44.0,4,26.0,3.25,3.75,4.25,4.5625,1,0.125,0.375,0.625,0.78125,0.4765625,0.28796949889123097,0.78125,0.125,0.65625,-0.25,-0.5,-0.65625,-0.25,-0.40625,-0.15625
6102c837758ab633b284bd56,2,21.3,3,5.0,3.4375,3.5,3.0625,3.4375,2,0.21875,0.25,0.03125,0.21875,0.1796875,0.10004881620988826,0.25,0.03125,0.21875,-0.03125,0.1875,0.0,0.21875,0.03125,-0.1875
5694e7b5e0c800000b5a3841,1,49.1,2,36.1,4.75,1.9375,3.8125,4.375,2,0.875,-0.53125,0.40625,0.6875,0.359375,0.624218261107443,0.875,-0.53125,1.40625,1.40625,0.46875,0.1875,-0.9375,-1.21875,-0.28125
614b3d6a4f76b8dfc939adf0,2,30.2,3,11.4,3.625,4.0,3.5625,3.75,1,0.3125,0.5,0.28125,0.375,0.3671875,0.09674049802607662,0.5,0.28125,0.21875,-0.1875,0.03125,-0.0625,0.21875,0.125,-0.09375
61639cbb5ffec1a6b93b2334,2,44.0,4,20.0,4.25,3.375,3.875,4.875,3,0.625,0.1875,0.4375,0.9375,0.546875,0.31612481053111496,0.9375,0.1875,0.75,0.4375,0.1875,-0.3125,-0.25,-0.75,-0.5
63ba386fca1ef3cc33de26d2,1,51.0,2,33.4,4.375,3.9375,4.1875,4.875,2,0.6875,0.46875,0.59375,0.9375,0.671875,0.19846415503393386,0.9375,0.46875,0.46875,0.21875,0.09375,-0.25,-0.125,-0.46875,-0.34375
5b1200ffd282ff00015c0154,1,35.0,3,16.0,4.9375,3.0625,3.25,3.0,2,0.96875,0.03125,0.125,0.0,0.28125,0.46140072063229376,0.96875,0.0,0.96875,0.9375,0.84375,0.96875,-0.09375,0.03125,0.125
628678ca852c5ee97a800552,2,37.2,4,21.3,4.0625,4.125,3.6875,4.75,3,0.53125,0.5625,0.34375,0.875,0.578125,0.22023306783193722,0.875,0.34375,0.53125,-0.03125,0.1875,-0.34375,0.21875,-0.3125,-0.53125
5fa4c21a04bc5912180291bc,1,40.8,3,20.4,4.3125,3.6875,2.8125,3.8125,3,0.65625,0.34375,-0.09375,0.40625,0.328125,0.3119787319139987,0.65625,-0.09375,0.75,0.3125,0.75,0.25,0.4375,-0.0625,-0.5
5d55d562e04e1c0001f5e682,2,32.0,4,10.2,4.0625,4.5625,4.5,4.1875,1,0.53125,0.78125,0.75,0.59375,0.6640625,0.1206940648568382,0.78125,0.53125,0.25,-0.25,-0.21875,-0.0625,0.03125,0.1875,0.15625
5a198755f2e3460001edc5c9,1,34.0,2,16.0,4.6875,3.5625,4.0625,4.0625,2,0.84375,0.28125,0.53125,0.53125,0.546875,0.2303473373697498,0.84375,0.28125,0.5625,0.5625,0.3125,0.3125,-0.25,-0.25,0.0
62e8db6f495d93a29697bfc5,1,44.1,3,20.2,4.875,3.1875,4.5,2.875,1,0.9375,0.09375,0.75,-0.0625,0.4296875,0.48839061275274326,0.9375,-0.0625,1.0,0.84375,0.1875,1.0,-0.65625,0.15625,0.8125
5ee232f2b970662cfa352567,1,34.5,4,10.0,3.1875,3.3125,3.375,4.0625,3,0.09375,0.15625,0.1875,0.53125,0.2421875,0.19661027175184245,0.53125,0.09375,0.4375,-0.0625,-0.09375,-0.4375,-0.03125,-0.375,-0.34375
61005a9bfd2f14f18ef7ec7d,1,25.1,4,3.1,2.875,1.9375,3.4375,3.4375,3,-0.0625,-0.53125,0.21875,0.21875,-0.0390625,0.3538984891533164,0.21875,-0.53125,0.75,0.46875,-0.28125,-0.28125,-0.75,-0.75,0.0
5fb327660f80c1a4d39fada2,2,24.6,4,5.0,3.8125,3.5625,3.75,3.8125,2,0.40625,0.28125,0.375,0.40625,0.3671875,0.05915529526875285,0.40625,0.28125,0.125,0.125,0.03125,0.0,-0.09375,-0.125,-0.03125
6111457269336cf7c25383de,2,21.8,3,6.0,2.3125,3.75,2.6875,3.625,1,-0.34375,0.375,-0.15625,0.3125,0.046875,0.3521696146745201,0.375,-0.34375,0.71875,-0.71875,-0.1875,-0.65625,0.53125,0.0625,-0.46875
634392ff653d29e2770b3636,1,19.5,2,0.0,2.9375,3.4375,3.375,3.5,1,-0.03125,0.21875,0.1875,0.25,0.15625,0.1275775907699572,0.25,-0.03125,0.28125,-0.25,-0.21875,-0.28125,0.03125,-0.03125,-0.0625
5d18ca519bd071001aaaa932,1,42.0,3,24.5,4.25,2.6875,3.8125,4.0625,3,0.625,-0.15625,0.40625,0.53125,0.3515625,0.35019990570862997,0.625,-0.15625,0.78125,0.78125,0.21875,0.09375,-0.5625,-0.6875,-0.125
